Rooms,Car,Regionlabel,Suburb_Target_Price,Council_Area_Encoded,Type_Encoded,Method_Encoded,Bedroom-to-bathroom Ratio,Land-to-building Ratio,Age of Building,Distance_Category,Age of Building Log
2,1.0,2,824786.9009898342,18.0,1.0,4.0,1.0,0.2993827160493827,15.0,Near,2.70805020110221
3,1.0,2,824786.9009898342,18.0,0.0,1.0,3.0,0.34935897435897434,109.0,Near,4.6913478822291435
2,1.0,2,824786.9009898342,18.0,2.0,3.0,2.0,inf,14.0,Near,2.6390573296152584
2,1.0,2,824786.9009898342,18.0,2.0,0.0,2.0,inf,22.0,Near,3.091042453358316
2,1.0,2,824786.9009898342,18.0,0.0,3.0,2.0,0.5325443786982249,124.0,Near,4.820281565605037
2,1.0,2,824786.9009898342,18.0,0.0,1.0,2.0,1.0618556701030928,24.0,Near,3.1780538303479458
2,1.0,2,824786.9009898342,18.0,1.0,1.0,2.0,inf,54.0,Near,3.9889840465642745
2,1.0,2,824786.9009898342,18.0,2.0,1.0,1.0,0.04400749063670412,12.0,Near,2.4849066497880004
2,1.0,2,824786.9009898342,18.0,2.0,0.0,2.0,inf,24.0,Near,3.1780538303479458
2,1.0,2,824786.9009898342,18.0,2.0,1.0,2.0,inf,18.0,Near,2.8903717578961645
2,1.0,5,1804660.984133949,2.0,2.0,3.0,2.0,0.09664429530201342,56.0,Medium,4.02535169073515
3,2.0,5,1804660.984133949,2.0,2.0,1.0,1.5,inf,74.0,Medium,4.30406509320417
4,4.0,5,1804660.984133949,2.0,0.0,4.0,1.3333333333333333,0.37701612903225806,89.0,Medium,4.48863636973214
2,2.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.19753086419753085,134.0,Medium,4.897839799950911
4,2.0,5,1804660.984133949,2.0,0.0,4.0,1.5,0.6275,24.0,Medium,3.1780538303479458
4,2.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.3648424543946932,94.0,Medium,4.543294782270004
3,1.0,5,1804660.984133949,2.0,0.0,3.0,1.5,1.086734693877551,9.0,Medium,2.1972245773362196
4,2.0,5,1804660.984133949,2.0,0.0,0.0,1.3333333333333333,0.7184115523465704,8.0,Medium,2.0794415416798357
3,2.0,5,1804660.984133949,2.0,0.0,1.0,3.0,0.41776315789473684,139.0,Medium,4.9344739331306915
3,2.0,5,1804660.984133949,2.0,0.0,1.0,3.0,0.2237851662404092,104.0,Medium,4.6443908991413725
4,0.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.5027472527472527,124.0,Medium,4.820281565605037
3,2.0,5,1804660.984133949,2.0,1.0,1.0,1.5,0.11438679245283019,54.0,Medium,3.9889840465642745
5,4.0,5,1804660.984133949,2.0,0.0,1.0,1.25,0.4179728317659352,94.0,Medium,4.543294782270004
6,3.0,5,1804660.984133949,2.0,0.0,1.0,1.0,0.27361319340329837,134.0,Medium,4.897839799950911
2,1.0,5,1804660.984133949,2.0,2.0,0.0,2.0,inf,54.0,Medium,3.9889840465642745
3,2.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.32148900169204736,114.0,Medium,4.736198448394496
2,1.0,5,1804660.984133949,2.0,2.0,1.0,1.0,inf,54.0,Medium,3.9889840465642745
2,1.0,5,1804660.984133949,2.0,2.0,1.0,2.0,inf,58.0,Medium,4.060443010546419
4,2.0,5,1804660.984133949,2.0,0.0,1.0,1.3333333333333333,0.33286516853932585,49.0,Medium,3.8918202981106265
3,2.0,5,1804660.984133949,2.0,0.0,0.0,1.5,0.20151133501259447,84.0,Medium,4.430816798843313
2,1.0,5,1804660.984133949,2.0,2.0,3.0,2.0,inf,49.0,Medium,3.8918202981106265
4,2.0,5,1804660.984133949,2.0,0.0,4.0,2.0,0.41579558652729387,41.0,Medium,3.713572066704308
4,1.0,5,1804660.984133949,2.0,0.0,0.0,2.0,0.26200873362445415,69.0,Medium,4.23410650459726
2,1.0,5,1804660.984133949,2.0,2.0,1.0,1.0,0.9775280898876404,59.0,Medium,4.07753744390572
2,1.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.2099056603773585,84.0,Medium,4.430816798843313
4,2.0,5,1804660.984133949,2.0,0.0,4.0,2.5,0.3191126279863481,84.0,Medium,4.430816798843313
3,2.0,5,1804660.984133949,2.0,0.0,1.0,1.5,0.7048611111111112,27.0,Medium,3.295836866004329
4,2.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.32575757575757575,96.0,Medium,4.564348191467836
4,2.0,5,1804660.984133949,2.0,0.0,0.0,2.0,0.3138075313807531,134.0,Medium,4.897839799950911
4,1.0,5,1804660.984133949,2.0,0.0,1.0,4.0,0.3723076923076923,94.0,Medium,4.543294782270004
5,1.0,5,1804660.984133949,2.0,0.0,1.0,1.5,1.9246704331450095,134.0,Medium,4.897839799950911
5,2.0,5,1804660.984133949,2.0,0.0,0.0,1.25,0.5728643216080402,8.0,Medium,2.0794415416798357
3,2.0,5,1804660.984133949,2.0,1.0,0.0,1.5,0.8975609756097561,29.0,Medium,3.367295829986474
3,2.0,5,1804660.984133949,2.0,0.0,4.0,1.5,0.8259109311740891,26.0,Medium,3.258096538021482
3,3.0,5,1804660.984133949,2.0,0.0,4.0,1.5,0.20842572062084258,64.0,Medium,4.1588830833596715
2,2.0,5,1804660.984133949,2.0,2.0,1.0,2.0,inf,32.0,Medium,3.4657359027997265
4,2.0,5,1804660.984133949,2.0,0.0,1.0,1.0,0.39755766621438265,114.0,Medium,4.736198448394496
4,4.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.35942028985507246,134.0,Medium,4.897839799950911
5,2.0,5,1804660.984133949,2.0,0.0,4.0,2.5,0.4438202247191011,134.0,Medium,4.897839799950911
2,1.0,5,1804660.984133949,2.0,2.0,3.0,2.0,0.09664429530201342,56.0,Medium,4.02535169073515
3,2.0,5,1804660.984133949,2.0,2.0,1.0,1.5,0.8642857142857143,44.0,Medium,3.784189633918261
2,1.0,5,1804660.984133949,2.0,1.0,1.0,2.0,0.6935483870967742,32.0,Medium,3.4657359027997265
3,1.0,5,1804660.984133949,2.0,1.0,1.0,3.0,0.12168141592920353,44.0,Medium,3.784189633918261
2,1.0,5,1804660.984133949,2.0,0.0,1.0,2.0,0.08450704225352113,114.0,Medium,4.736198448394496
3,2.0,5,1804660.984133949,2.0,0.0,0.0,3.0,0.1516919486581097,83.0,Medium,4.418840607796598
4,2.0,5,1804660.984133949,2.0,0.0,1.0,1.3333333333333333,0.358814352574103,14.0,Medium,2.6390573296152584
3,1.0,5,1804660.984133949,2.0,2.0,1.0,3.0,inf,89.0,Medium,4.48863636973214
3,1.0,5,1804660.984133949,2.0,0.0,1.0,3.0,0.436241610738255,124.0,Medium,4.820281565605037
4,4.0,5,1804660.984133949,2.0,0.0,0.0,1.3333333333333333,0.5164179104477612,34.0,Medium,3.5263605246161616
5,2.0,5,1804660.984133949,2.0,0.0,4.0,2.5,0.4169139465875371,65.0,Medium,4.174387269895637
5,2.0,5,1804660.984133949,2.0,0.0,0.0,0.8,0.30625,45.0,Medium,3.8066624897703196
3,1.0,5,1804660.984133949,2.0,2.0,4.0,3.0,inf,54.0,Medium,3.9889840465642745
4,2.0,5,1804660.984133949,2.0,0.0,4.0,1.3333333333333333,1.0,32.0,Medium,3.4657359027997265
5,3.0,5,1804660.984133949,2.0,0.0,0.0,2.5,0.2619565217391304,124.0,Medium,4.820281565605037
3,2.0,5,1804660.984133949,2.0,0.0,1.0,1.5,0.5563636363636364,25.0,Medium,3.2188758248682006
3,1.0,5,1804660.984133949,2.0,0.0,0.0,2.0,0.41369047619047616,114.0,Medium,4.736198448394496
1,1.0,5,1804660.984133949,2.0,2.0,4.0,1.0,inf,19.0,Medium,2.9444389791664403
4,2.0,5,1804660.984133949,2.0,0.0,1.0,1.3333333333333333,0.4143049932523617,134.0,Medium,4.897839799950911
5,3.0,5,1292439.038431162,2.0,0.0,4.0,2.5,0.3558368495077356,84.0,Medium,4.430816798843313
2,1.0,5,1292439.038431162,2.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
3,2.0,5,1292439.038431162,2.0,0.0,1.0,3.0,0.2261904761904762,84.0,Medium,4.430816798843313
3,1.0,5,1292439.038431162,2.0,0.0,1.0,3.0,0.18091168091168092,91.0,Medium,4.51085950651685
4,3.0,5,1292439.038431162,2.0,0.0,1.0,0.75,0.3280590717299578,64.0,Medium,4.1588830833596715
4,2.0,5,1292439.038431162,2.0,0.0,3.0,2.0,0.4366812227074236,94.0,Medium,4.543294782270004
3,4.0,5,1292439.038431162,2.0,0.0,1.0,1.5,0.2618657937806874,94.0,Medium,4.543294782270004
5,2.0,5,1292439.038431162,2.0,0.0,4.0,1.6666666666666667,0.5179856115107914,74.0,Medium,4.30406509320417
6,2.0,5,1292439.038431162,2.0,0.0,4.0,2.0,0.4246575342465753,56.0,Medium,4.02535169073515
4,2.0,5,1292439.038431162,2.0,0.0,3.0,2.0,0.4366812227074236,94.0,Medium,4.543294782270004
3,2.0,5,1292439.038431162,2.0,1.0,1.0,1.5,0.6733870967741935,12.0,Medium,2.4849066497880004
3,2.0,6,691296.9648321603,16.0,1.0,1.0,1.5,0.9757575757575757,17.0,Medium,2.833213344056216
3,1.0,6,691296.9648321603,16.0,0.0,1.0,3.0,0.2222222222222222,54.0,Medium,3.9889840465642745
4,2.0,6,691296.9648321603,16.0,0.0,1.0,2.0,0.6006493506493507,12.0,Medium,2.4849066497880004
2,1.0,6,691296.9648321603,16.0,2.0,0.0,2.0,0.03194726166328601,64.0,Medium,4.1588830833596715
2,0.0,6,691296.9648321603,16.0,0.0,1.0,2.0,0.4233128834355828,104.0,Medium,4.6443908991413725
3,1.0,6,691296.9648321603,16.0,1.0,3.0,1.5,0.7948717948717948,12.0,Medium,2.4849066497880004
3,2.0,6,691296.9648321603,16.0,0.0,3.0,3.0,0.2973856209150327,64.0,Medium,4.1588830833596715
2,1.0,6,691296.9648321603,16.0,0.0,3.0,2.0,0.5486111111111112,19.0,Medium,2.9444389791664403
3,1.0,6,691296.9648321603,16.0,0.0,1.0,1.0,0.5062761506276151,69.0,Medium,4.23410650459726
3,1.0,6,691296.9648321603,16.0,0.0,1.0,3.0,0.1386986301369863,124.0,Medium,4.820281565605037
2,1.0,6,691296.9648321603,16.0,2.0,3.0,2.0,inf,15.0,Medium,2.70805020110221
3,2.0,6,691296.9648321603,16.0,0.0,3.0,3.0,0.4166666666666667,74.0,Medium,4.30406509320417
2,2.0,6,691296.9648321603,16.0,0.0,3.0,2.0,0.35185185185185186,124.0,Medium,4.820281565605037
3,2.0,6,691296.9648321603,16.0,0.0,3.0,3.0,0.37543859649122807,114.0,Medium,4.736198448394496
3,2.0,6,691296.9648321603,16.0,0.0,1.0,3.0,0.6822429906542056,17.0,Medium,2.833213344056216
2,1.0,6,691296.9648321603,16.0,2.0,0.0,2.0,inf,13.0,Medium,2.5649493574615367
3,2.0,6,691296.9648321603,16.0,1.0,0.0,3.0,0.5761904761904761,12.0,Medium,2.4849066497880004
2,1.0,6,691296.9648321603,16.0,2.0,1.0,2.0,0.004370860927152318,12.0,Medium,2.4849066497880004
5,2.0,6,691296.9648321603,16.0,0.0,1.0,1.6666666666666667,0.6793168880455408,15.0,Medium,2.70805020110221
2,2.0,6,691296.9648321603,16.0,1.0,3.0,2.0,0.7711864406779662,10.0,Medium,2.302585092994046
3,2.0,6,691296.9648321603,16.0,0.0,3.0,3.0,0.29739776951672864,64.0,Medium,4.1588830833596715
4,1.0,6,691296.9648321603,16.0,0.0,1.0,4.0,0.13445378151260504,74.0,Medium,4.30406509320417
3,3.0,6,691296.9648321603,16.0,0.0,3.0,3.0,0.31758530183727035,84.0,Medium,4.430816798843313
2,1.0,6,691296.9648321603,16.0,1.0,1.0,1.0,0.7724137931034483,12.0,Medium,2.4849066497880004
4,2.0,6,691296.9648321603,16.0,0.0,1.0,4.0,0.4114114114114114,54.0,Medium,3.9889840465642745
3,1.0,5,1789897.9317727236,25.0,0.0,1.0,1.0,0.7792207792207793,134.0,Medium,4.897839799950911
4,2.0,5,1789897.9317727236,25.0,0.0,1.0,2.0,0.6155378486055777,8.0,Medium,2.0794415416798357
4,2.0,5,1789897.9317727236,25.0,0.0,4.0,2.0,0.33276450511945393,134.0,Medium,4.897839799950911
3,2.0,5,1789897.9317727236,25.0,0.0,4.0,1.5,0.26515151515151514,114.0,Medium,4.736198448394496
2,1.0,5,1789897.9317727236,25.0,2.0,3.0,2.0,inf,16.0,Medium,2.772588722239781
4,2.0,5,1789897.9317727236,25.0,0.0,1.0,1.3333333333333333,0.6678023850085179,8.0,Medium,2.0794415416798357
3,1.0,5,1789897.9317727236,25.0,1.0,0.0,1.5,0.7973568281938326,29.0,Medium,3.367295829986474
3,3.0,5,1789897.9317727236,25.0,0.0,1.0,3.0,0.1839080459770115,114.0,Medium,4.736198448394496
2,1.0,5,1789897.9317727236,25.0,2.0,3.0,2.0,inf,54.0,Medium,3.9889840465642745
3,1.0,5,1789897.9317727236,25.0,0.0,1.0,2.0,0.4217252396166134,114.0,Medium,4.736198448394496
2,1.0,5,1789897.9317727236,25.0,1.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
5,4.0,5,1789897.9317727236,25.0,0.0,3.0,1.3333333333333333,0.4200743494423792,104.0,Medium,4.6443908991413725
3,4.0,5,1789897.9317727236,25.0,0.0,1.0,1.5,0.4989384288747346,39.0,Medium,3.6635616461296463
5,3.0,5,1789897.9317727236,25.0,0.0,1.0,1.6666666666666667,0.5517241379310345,134.0,Medium,4.897839799950911
2,0.0,5,1789897.9317727236,25.0,0.0,1.0,2.0,0.3937007874015748,124.0,Medium,4.820281565605037
4,2.0,5,1789897.9317727236,25.0,0.0,0.0,1.0,0.22206703910614525,99.0,Medium,4.59511985013459
4,1.0,5,1789897.9317727236,25.0,0.0,3.0,2.0,0.6166666666666667,134.0,Medium,4.897839799950911
4,2.0,5,1789897.9317727236,25.0,0.0,1.0,1.3333333333333333,0.4239316239316239,109.0,Medium,4.6913478822291435
2,1.0,5,1789897.9317727236,25.0,2.0,1.0,2.0,inf,57.0,Medium,4.04305126783455
5,2.0,5,1789897.9317727236,25.0,0.0,1.0,1.6666666666666667,0.46506986027944114,18.0,Medium,2.8903717578961645
3,1.0,5,1789897.9317727236,25.0,0.0,1.0,1.5,0.43089430894308944,114.0,Medium,4.736198448394496
2,1.0,5,1789897.9317727236,25.0,0.0,1.0,2.0,0.40948275862068967,23.0,Medium,3.1354942159291497
2,1.0,5,1789897.9317727236,25.0,2.0,1.0,2.0,inf,53.0,Medium,3.970291913552122
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,3.0,0.4254658385093168,114.0,Medium,4.736198448394496
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.4332344213649852,31.0,Medium,3.4339872044851463
4,3.0,5,1511944.2486170563,25.0,0.0,1.0,2.0,inf,109.0,Medium,4.6913478822291435
2,1.0,5,1511944.2486170563,25.0,0.0,1.0,2.0,0.32903225806451614,114.0,Medium,4.736198448394496
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,1.0,0.675531914893617,94.0,Medium,4.543294782270004
5,2.0,5,1511944.2486170563,25.0,0.0,0.0,2.5,0.5767195767195767,109.0,Medium,4.6913478822291435
4,2.0,5,1511944.2486170563,25.0,0.0,4.0,1.3333333333333333,0.37918871252204583,104.0,Medium,4.6443908991413725
2,2.0,5,1511944.2486170563,25.0,2.0,1.0,2.0,0.5561224489795918,54.0,Medium,3.9889840465642745
4,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.2258469259723965,74.0,Medium,4.30406509320417
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,2.0,0.25487646293888166,104.0,Medium,4.6443908991413725
3,1.0,5,1511944.2486170563,25.0,1.0,1.0,1.5,0.625,30.0,Medium,3.4011973816621555
3,2.0,5,1511944.2486170563,25.0,1.0,1.0,1.5,inf,24.0,Medium,3.1780538303479458
5,4.0,5,1511944.2486170563,25.0,0.0,1.0,2.5,0.31899641577060933,105.0,Medium,4.653960350157523
1,1.0,5,1511944.2486170563,25.0,2.0,3.0,1.0,inf,49.0,Medium,3.8918202981106265
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.2170767004341534,74.0,Medium,4.30406509320417
4,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.3333333333333333,0.616504854368932,94.0,Medium,4.543294782270004
4,2.0,5,1511944.2486170563,25.0,0.0,4.0,1.3333333333333333,0.3013698630136986,94.0,Medium,4.543294782270004
2,2.0,5,1511944.2486170563,25.0,0.0,0.0,2.0,0.19701986754966888,64.0,Medium,4.1588830833596715
4,2.0,5,1511944.2486170563,25.0,0.0,1.0,2.0,0.4619771863117871,114.0,Medium,4.736198448394496
3,2.0,5,1511944.2486170563,25.0,0.0,0.0,1.5,0.18,104.0,Medium,4.6443908991413725
3,2.0,5,1511944.2486170563,25.0,1.0,1.0,1.0,inf,36.0,Medium,3.58351893845611
4,2.0,5,1511944.2486170563,25.0,1.0,0.0,2.0,0.5806451612903226,34.0,Medium,3.5263605246161616
3,2.0,5,1511944.2486170563,25.0,1.0,0.0,1.5,0.8342541436464088,34.0,Medium,3.5263605246161616
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,3.0,0.1858108108108108,138.0,Medium,4.927253685157205
3,1.0,5,1511944.2486170563,25.0,2.0,1.0,2.0,0.48823529411764705,49.0,Medium,3.8918202981106265
2,1.0,5,1511944.2486170563,25.0,2.0,1.0,2.0,inf,94.0,Medium,4.543294782270004
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.38,94.0,Medium,4.543294782270004
4,1.0,5,1511944.2486170563,25.0,0.0,0.0,2.0,0.5158730158730159,104.0,Medium,4.6443908991413725
2,1.0,5,1511944.2486170563,25.0,2.0,1.0,1.0,inf,11.0,Medium,2.3978952727983707
2,1.0,5,1511944.2486170563,25.0,2.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.8589743589743589,26.0,Medium,3.258096538021482
1,1.0,5,1511944.2486170563,25.0,2.0,0.0,1.0,inf,11.0,Medium,2.3978952727983707
3,2.0,5,1511944.2486170563,25.0,0.0,0.0,3.0,0.19534883720930232,64.0,Medium,4.1588830833596715
1,1.0,5,1511944.2486170563,25.0,2.0,3.0,1.0,inf,59.0,Medium,4.07753744390572
4,2.0,5,1511944.2486170563,25.0,1.0,0.0,1.3333333333333333,0.7892271662763466,12.0,Medium,2.4849066497880004
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.36774193548387096,54.0,Medium,3.9889840465642745
1,1.0,5,1511944.2486170563,25.0,2.0,1.0,1.0,inf,84.0,Medium,4.430816798843313
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,3.0,0.44144144144144143,76.0,Medium,4.330733340286331
3,2.0,5,1511944.2486170563,25.0,1.0,1.0,1.5,inf,11.0,Medium,2.3978952727983707
2,1.0,5,1511944.2486170563,25.0,2.0,1.0,2.0,inf,64.0,Medium,4.1588830833596715
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.21947194719471946,59.0,Medium,4.07753744390572
2,1.0,5,1511944.2486170563,25.0,2.0,3.0,2.0,inf,27.0,Medium,3.295836866004329
3,1.0,5,1511944.2486170563,25.0,0.0,1.0,1.5,0.41333333333333333,104.0,Medium,4.6443908991413725
4,2.0,5,1511944.2486170563,25.0,0.0,4.0,1.3333333333333333,0.40540540540540543,14.0,Medium,2.6390573296152584
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,3.0,0.14921465968586387,99.0,Medium,4.59511985013459
3,1.0,5,1511944.2486170563,25.0,0.0,4.0,3.0,0.4583333333333333,25.0,Medium,3.2188758248682006
3,2.0,5,1511944.2486170563,25.0,0.0,1.0,3.0,0.2048780487804878,74.0,Medium,4.30406509320417
2,1.0,5,1511944.2486170563,25.0,1.0,1.0,1.0,inf,9.0,Medium,2.1972245773362196
3,2.0,6,800691.8143824907,16.0,0.0,0.0,3.0,0.25795644891122277,54.0,Medium,3.9889840465642745
3,2.0,6,800691.8143824907,16.0,1.0,4.0,1.5,1.4935064935064934,20.0,Medium,2.995732273553991
2,1.0,6,800691.8143824907,16.0,1.0,3.0,2.0,inf,20.0,Medium,2.995732273553991
3,2.0,6,800691.8143824907,16.0,1.0,3.0,1.5,1.7922077922077921,24.0,Medium,3.1780538303479458
2,2.0,6,800691.8143824907,16.0,2.0,3.0,2.0,0.018194665253488784,84.0,Medium,4.430816798843313
2,1.0,6,800691.8143824907,16.0,0.0,1.0,2.0,0.0586283185840708,39.0,Medium,3.6635616461296463
3,4.0,6,800691.8143824907,16.0,0.0,1.0,3.0,0.18635170603674542,74.0,Medium,4.30406509320417
3,2.0,6,800691.8143824907,16.0,1.0,1.0,3.0,0.528,24.0,Medium,3.1780538303479458
3,2.0,6,800691.8143824907,16.0,2.0,1.0,1.5,0.599009900990099,18.0,Medium,2.8903717578961645
2,2.0,6,800691.8143824907,16.0,1.0,1.0,2.0,1.3396226415094339,24.0,Medium,3.1780538303479458
3,2.0,6,800691.8143824907,16.0,0.0,3.0,3.0,0.15965166908563136,104.0,Medium,4.6443908991413725
3,2.0,6,800691.8143824907,16.0,0.0,1.0,1.5,0.3271317829457364,124.0,Medium,4.820281565605037
5,2.0,6,800691.8143824907,16.0,0.0,3.0,1.6666666666666667,0.6412556053811659,22.0,Medium,3.091042453358316
3,2.0,6,800691.8143824907,16.0,0.0,1.0,1.5,0.9009009009009009,22.0,Medium,3.091042453358316
2,2.0,6,800691.8143824907,16.0,2.0,3.0,2.0,0.021930930173934965,17.0,Medium,2.833213344056216
3,2.0,6,800691.8143824907,16.0,0.0,1.0,1.5,0.12535816618911175,69.0,Medium,4.23410650459726
2,1.0,6,800691.8143824907,16.0,1.0,0.0,1.0,0.8068181818181818,14.0,Medium,2.6390573296152584
3,2.0,6,800691.8143824907,16.0,1.0,0.0,1.5,0.019867549668874173,14.0,Medium,2.6390573296152584
2,2.0,6,800691.8143824907,16.0,1.0,1.0,3.0,1.3061224489795917,15.0,Medium,2.70805020110221
4,8.0,6,800691.8143824907,16.0,0.0,4.0,1.3333333333333333,0.4323699421965318,11.0,Medium,2.3978952727983707
2,1.0,6,800691.8143824907,16.0,1.0,1.0,2.0,1.0602409638554218,44.0,Medium,3.784189633918261
3,2.0,6,800691.8143824907,16.0,0.0,3.0,1.5,0.01908780389793048,19.0,Medium,2.9444389791664403
2,1.0,6,800691.8143824907,16.0,2.0,1.0,1.0,0.026542800265428004,12.0,Medium,2.4849066497880004
2,1.0,6,800691.8143824907,16.0,1.0,1.0,2.0,0.9882352941176471,44.0,Medium,3.784189633918261
2,1.0,6,800691.8143824907,16.0,2.0,4.0,1.0,inf,13.0,Medium,2.5649493574615367
3,2.0,6,800691.8143824907,16.0,0.0,4.0,1.0,1.0635838150289016,24.0,Medium,3.1780538303479458
2,2.0,6,800691.8143824907,16.0,1.0,0.0,2.0,1.5740740740740742,24.0,Medium,3.1780538303479458
4,2.0,6,800691.8143824907,16.0,0.0,3.0,1.5,0.5420353982300885,25.0,Medium,3.2188758248682006
2,2.0,6,800691.8143824907,16.0,1.0,0.0,2.0,1.5740740740740742,24.0,Medium,3.1780538303479458
4,4.0,6,800691.8143824907,16.0,0.0,1.0,1.3333333333333333,0.23164763458401305,74.0,Medium,4.30406509320417
4,2.0,6,800691.8143824907,16.0,0.0,3.0,1.3333333333333333,0.24127906976744187,64.0,Medium,4.1588830833596715
4,2.0,6,800691.8143824907,16.0,0.0,1.0,1.3333333333333333,0.6369230769230769,19.0,Medium,2.9444389791664403
2,1.0,6,800691.8143824907,16.0,2.0,1.0,2.0,inf,54.0,Medium,3.9889840465642745
4,2.0,6,800691.8143824907,16.0,0.0,3.0,2.0,1.0744186046511628,24.0,Medium,3.1780538303479458
5,5.0,6,800691.8143824907,16.0,0.0,1.0,2.5,0.33429394812680113,74.0,Medium,4.30406509320417
3,2.0,6,800691.8143824907,16.0,0.0,1.0,3.0,0.18289085545722714,74.0,Medium,4.30406509320417
2,1.0,6,800691.8143824907,16.0,2.0,0.0,1.0,0.0676841406768414,12.0,Medium,2.4849066497880004
3,2.0,6,800691.8143824907,16.0,0.0,0.0,1.5,0.7881773399014779,18.0,Medium,2.8903717578961645
3,1.0,6,800691.8143824907,16.0,0.0,1.0,3.0,0.20287769784172663,84.0,Medium,4.430816798843313
4,1.0,6,800691.8143824907,16.0,0.0,1.0,2.0,0.34205933682373474,99.0,Medium,4.59511985013459
4,2.0,6,800691.8143824907,16.0,0.0,3.0,1.0,0.7962962962962963,15.0,Medium,2.70805020110221
3,2.0,6,800691.8143824907,16.0,0.0,1.0,1.5,1.1090047393364928,19.0,Medium,2.9444389791664403
3,4.0,6,800691.8143824907,16.0,0.0,4.0,3.0,0.3044982698961938,18.0,Medium,2.8903717578961645
2,1.0,2,706847.8971004328,18.0,2.0,3.0,1.0,inf,27.0,Near,3.295836866004329
2,1.0,2,706847.8971004328,18.0,2.0,1.0,2.0,inf,23.0,Near,3.1354942159291497
2,1.0,2,706847.8971004328,18.0,2.0,4.0,2.0,inf,10.0,Near,2.302585092994046
2,0.0,2,706847.8971004328,18.0,2.0,4.0,2.0,inf,50.0,Near,3.912023005428146
2,1.0,2,706847.8971004328,18.0,2.0,1.0,2.0,inf,20.0,Near,2.995732273553991
1,0.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,48.0,Near,3.871201010907891
1,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,18.0,Near,2.8903717578961645
2,1.0,2,706847.8971004328,18.0,2.0,3.0,2.0,inf,22.0,Near,3.091042453358316
1,0.0,2,706847.8971004328,18.0,2.0,4.0,1.0,inf,64.0,Near,4.1588830833596715
1,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,19.0,Near,2.9444389791664403
3,1.0,2,706847.8971004328,18.0,2.0,1.0,1.5,inf,26.0,Near,3.258096538021482
1,0.0,2,706847.8971004328,18.0,2.0,0.0,1.0,0.03323903818953324,10.0,Near,2.302585092994046
1,2.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,59.0,Near,4.07753744390572
2,2.0,2,706847.8971004328,18.0,2.0,4.0,2.0,inf,107.0,Near,4.672828834461906
2,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,20.0,Near,2.995732273553991
1,1.0,2,706847.8971004328,18.0,2.0,4.0,1.0,inf,104.0,Near,4.6443908991413725
2,1.0,2,706847.8971004328,18.0,2.0,4.0,1.0,0.016785978770673907,19.0,Near,2.9444389791664403
1,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,104.0,Near,4.6443908991413725
2,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,59.0,Near,4.07753744390572
3,1.0,2,706847.8971004328,18.0,2.0,1.0,1.0,inf,27.0,Near,3.295836866004329
2,1.0,2,706847.8971004328,18.0,2.0,4.0,1.0,0.06073943661971831,15.0,Near,2.70805020110221
3,1.0,5,1463103.9278355213,24.0,0.0,4.0,3.0,0.4767025089605735,124.0,Near,4.820281565605037
3,2.0,5,1463103.9278355213,24.0,0.0,1.0,3.0,0.47653429602888087,124.0,Near,4.820281565605037
2,1.0,5,1463103.9278355213,24.0,2.0,1.0,2.0,0.07631578947368421,94.0,Near,4.543294782270004
2,1.0,5,1463103.9278355213,24.0,2.0,3.0,2.0,inf,54.0,Near,3.9889840465642745
4,1.0,5,1463103.9278355213,24.0,0.0,1.0,2.0,0.5494505494505495,124.0,Near,4.820281565605037
2,0.0,5,1463103.9278355213,24.0,0.0,1.0,2.0,0.5934959349593496,114.0,Near,4.736198448394496
