Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname
Kensington,3,h,829000,S,28-05-2016,4.2,3031,2,2,2,84,,,Melbourne,Northern Metropolitan
Kensington,2,h,786000,S,28-08-2016,4.2,3031,2,1,0,149,,,Melbourne,Northern Metropolitan
Kensington,2,u,458000,S,30-07-2016,4.2,3031,1,1,1,0,,,Melbourne,Northern Metropolitan
Kew,3,h,1635000,S,03-09-2016,5.6,3101,3,1,2,396,,1990,Boroondara,Southern Metropolitan
Kew,2,h,4800000,S,03-09-2016,5.6,3101,2,2,1,697,,,Boroondara,Southern Metropolitan
Kew,2,u,562500,S,03-12-2016,5.6,3101,2,2,1,0,,,Boroondara,Southern Metropolitan
Kew,2,u,520000,VB,03-12-2016,5.6,3101,2,1,1,0,12,,Boroondara,Southern Metropolitan
Kew,5,h,4350000,S,03-12-2016,5.6,3101,5,3,2,853,,1930,Boroondara,Southern Metropolitan
Kew,3,h,1528500,SP,04-03-2017,5.6,3101,3,1,1,375,,,Boroondara,Southern Metropolitan
Kew,2,u,630000,PI,04-03-2017,5.6,3101,2,1,2,91,,1970,Boroondara,Southern Metropolitan
Kew,4,h,1690000,S,04-03-2017,5.6,3101,4,3,1,358,,,Boroondara,Southern Metropolitan
Kew,2,u,610000,SP,04-03-2017,5.6,3101,2,1,1,745,72,1968,Boroondara,Southern Metropolitan
Kew,3,h,1490000,S,04-03-2017,5.6,3101,3,2,2,597,,1970,Boroondara,Southern Metropolitan
Kew,2,u,588000,S,04-06-2016,5.6,3101,2,1,1,0,,1982,Boroondara,Southern Metropolitan
Kew,3,u,882000,S,04-06-2016,5.6,3101,3,2,2,0,141,1950,Boroondara,Southern Metropolitan
Kew,2,u,831000,S,06-08-2016,5.6,3101,2,1,1,0,,1970,Boroondara,Southern Metropolitan
Kew,4,h,2130000,S,06-08-2016,5.6,3101,4,2,2,649,,1985,Boroondara,Southern Metropolitan
Kew,2,u,650000,VB,06-08-2016,5.6,3101,2,1,1,0,,,Boroondara,Southern Metropolitan
Kew,2,u,599000,S,06-08-2016,5.6,3101,2,1,1,0,,,Boroondara,Southern Metropolitan
Kew,2,u,820000,S,06-08-2016,5.6,3101,2,1,2,0,,,Boroondara,Southern Metropolitan
Kew,4,h,2200000,S,07-05-2016,5.6,3101,4,1,2,735,,,Boroondara,Southern Metropolitan
Kew,4,h,3550000,VB,07-11-2016,5.6,3101,4,3,4,992,374,1935,Boroondara,Southern Metropolitan
Kew,2,h,1326000,S,07-11-2016,5.6,3101,2,1,2,405,80,1890,Boroondara,Southern Metropolitan
Kew,2,u,610000,S,07-11-2016,5.6,3101,2,1,1,0,,1960,Boroondara,Southern Metropolitan
Kew,4,h,1950000,VB,08-10-2016,5.6,3101,3,2,2,400,251,2000,Boroondara,Southern Metropolitan
Kew,3,h,1875000,S,10-09-2016,5.6,3101,3,2,2,426,,,Boroondara,Southern Metropolitan
Kew,5,h,2850000,S,10-09-2016,5.6,3101,5,2,2,815,,,Boroondara,Southern Metropolitan
Kew,4,h,2550000,S,10-09-2016,5.6,3101,4,2,2,603,220,1930,Boroondara,Southern Metropolitan
Kew,3,h,1878000,SP,10-09-2016,5.6,3101,3,2,1,392,426,2015,Boroondara,Southern Metropolitan
Kew,4,h,1910000,PI,10-12-2016,5.6,3101,4,3,2,277,199,2016,Boroondara,Southern Metropolitan
Kew,3,h,1410000,S,10-12-2016,5.6,3101,3,1,2,304,127,1885,Boroondara,Southern Metropolitan
Kew,2,u,515000,S,10-12-2016,5.6,3101,2,1,1,743,,,Boroondara,Southern Metropolitan
Kew,3,h,2310000,S,10-12-2016,5.6,3101,3,1,2,782,175,1920,Boroondara,Southern Metropolitan
Kew,2,h,890000,S,10-12-2016,5.6,3101,2,1,1,0,,1970,Boroondara,Southern Metropolitan
Kew,3,h,1668000,S,11-02-2017,5.6,3101,3,2,2,289,,,Boroondara,Southern Metropolitan
Kew,4,h,2315000,S,11-03-2017,5.6,3101,4,2,0,364,183,1900,Boroondara,Southern Metropolitan
Kew,3,t,800000,S,12-11-2016,5.6,3101,3,2,2,848,97,1970,Boroondara,Southern Metropolitan
Kew,2,h,1950000,S,12-11-2016,5.6,3101,2,1,4,596,,,Boroondara,Southern Metropolitan
Kew,5,h,4850000,S,12-11-2016,5.6,3101,5,4,4,957,400,1930,Boroondara,Southern Metropolitan
Kew,3,h,2770000,S,13-08-2016,5.6,3101,3,3,4,1197,,1927,Boroondara,Southern Metropolitan
Kew,6,h,6500000,S,13-08-2016,5.6,3101,6,6,3,1334,365,1890,Boroondara,Southern Metropolitan
Kew,2,u,580000,PI,13-08-2016,5.6,3101,2,1,1,0,90,1970,Boroondara,Southern Metropolitan
Kew,2,u,525000,PI,14-05-2016,5.6,3101,2,1,1,0,,,Boroondara,Southern Metropolitan
Kew,3,h,1905000,S,14-05-2016,5.6,3101,4,2,2,591,190,1910,Boroondara,Southern Metropolitan
Kew,2,u,478000,S,14-05-2016,5.6,3101,1,1,1,0,51,1970,Boroondara,Southern Metropolitan
Kew,2,u,672000,S,15-10-2016,5.6,3101,2,1,1,0,77,1966,Boroondara,Southern Metropolitan
Kew,4,h,2286000,S,15-10-2016,5.6,3101,4,3,2,712,237,1975,Boroondara,Southern Metropolitan
Kew,3,h,1575000,PI,15-10-2016,5.6,3101,3,2,2,397,80,1940,Boroondara,Southern Metropolitan
Kew,2,u,590000,SP,15-10-2016,5.6,3101,2,1,1,0,80,1975,Boroondara,Southern Metropolitan
Kew,2,u,765000,S,15-10-2016,5.6,3101,2,1,2,0,,1960,Boroondara,Southern Metropolitan
Kew,2,h,1507000,S,15-10-2016,5.6,3101,2,1,2,667,,,Boroondara,Southern Metropolitan
Kew,3,h,972500,S,16-04-2016,5.6,3101,3,2,2,0,,1970,Boroondara,Southern Metropolitan
Kew,2,t,672000,S,17-09-2016,5.6,3101,2,1,1,0,,1980,Boroondara,Southern Metropolitan
Kew,4,h,2350000,VB,17-09-2016,5.6,3101,4,2,2,861,358,1983,Boroondara,Southern Metropolitan
Kew,4,h,1312000,PI,17-09-2016,5.6,3101,4,2,1,687,180,1955,Boroondara,Southern Metropolitan
Kew,2,u,890000,S,17-09-2016,5.6,3101,2,2,1,89,87,1965,Boroondara,Southern Metropolitan
Kew,4,h,2117000,S,17-09-2016,5.6,3101,4,1,2,520,,,Boroondara,Southern Metropolitan
Kew,2,h,1331000,S,17-09-2016,5.6,3101,2,1,1,424,89,1940,Boroondara,Southern Metropolitan
Kew,4,h,1800000,VB,17-09-2016,5.6,3101,5,2,2,586,187,1940,Boroondara,Southern Metropolitan
Kew,4,h,2513000,S,17-09-2016,5.6,3101,3,1,2,832,,,Boroondara,Southern Metropolitan
Kew,3,h,1476000,S,18-03-2017,5.6,3101,3,2,2,288,203,1997,Boroondara,Southern Metropolitan
Kew,4,h,2590000,S,18-03-2017,5.6,3101,4,2,2,660,215,1928,Boroondara,Southern Metropolitan
Kew,4,h,2625000,PI,18-03-2017,5.6,3101,4,2,2,717,225,1890,Boroondara,Southern Metropolitan
Kew,4,h,2265000,S,18-03-2017,5.6,3101,4,1,1,650,242,1930,Boroondara,Southern Metropolitan
Kew,5,h,1975000,S,18-06-2016,5.6,3101,3,2,1,531,1022,1890,Boroondara,Southern Metropolitan
Kew,4,h,2075000,S,18-06-2016,5.6,3101,4,2,2,764,,,Boroondara,Southern Metropolitan
Kew,5,h,2550000,PI,18-06-2016,5.6,3101,5,4,2,597,342,2016,Boroondara,Southern Metropolitan
Kew,4,h,2240000,S,19-11-2016,5.6,3101,4,2,2,820,,,Boroondara,Southern Metropolitan
Kew,2,h,1275000,S,19-11-2016,5.6,3101,2,1,0,381,,,Boroondara,Southern Metropolitan
Kew,3,t,1330000,PI,19-11-2016,5.6,3101,3,2,2,205,184,1995,Boroondara,Southern Metropolitan
Kew,3,u,720000,S,22-05-2016,5.6,3101,3,1,1,0,,,Boroondara,Southern Metropolitan
Kew,3,h,1450000,VB,22-05-2016,5.6,3101,3,2,2,247,204,1998,Boroondara,Southern Metropolitan
Kew,3,h,3650000,VB,22-08-2016,5.6,3101,3,2,3,1353,282,1960,Boroondara,Southern Metropolitan
Kew,2,u,551000,S,23-04-2016,5.6,3101,2,1,2,0,86,1992,Boroondara,Southern Metropolitan
Kew,4,h,2800000,VB,23-04-2016,5.6,3101,4,1,0,919,,,Boroondara,Southern Metropolitan
Kew,2,u,557000,S,24-09-2016,5.6,3101,2,1,1,0,,,Boroondara,Southern Metropolitan
Kew,3,h,1410000,PI,24-09-2016,5.6,3101,3,1,1,519,,,Boroondara,Southern Metropolitan
Kew,4,t,1000000,VB,24-09-2016,5.6,3101,3,3,2,317,,,Boroondara,Southern Metropolitan
Kew,4,h,2450000,VB,24-09-2016,5.6,3101,3,2,2,1012,,1900,Boroondara,Southern Metropolitan
Kew,4,h,2460000,S,24-09-2016,5.6,3101,4,4,2,737,293,1910,Boroondara,Southern Metropolitan
Kew,4,h,2850000,S,25-02-2017,5.6,3101,4,2,4,690,248,1890,Boroondara,Southern Metropolitan
Kew,5,h,2425000,VB,25-02-2017,5.6,3101,5,2,2,534,237,1890,Boroondara,Southern Metropolitan
Kew,2,u,610000,SP,25-02-2017,5.6,3101,2,1,1,745,72,1968,Boroondara,Southern Metropolitan
Kew,3,u,955000,S,25-02-2017,5.6,3101,3,2,2,140,121,1980,Boroondara,Southern Metropolitan
Kew,2,t,707500,S,26-07-2016,5.6,3101,2,1,1,124,86,1992,Boroondara,Southern Metropolitan
Kew,3,h,1410000,S,26-07-2016,5.6,3101,3,2,1,442,,,Boroondara,Southern Metropolitan
Kew,3,t,732000,S,26-07-2016,5.6,3101,3,1,1,904,110,1980,Boroondara,Southern Metropolitan
Kew,2,h,2875000,S,27-06-2016,5.6,3101,2,1,1,1065,90,1910,Boroondara,Southern Metropolitan
Kew,3,h,1565000,S,27-06-2016,5.6,3101,3,1,1,535,,1947,Boroondara,Southern Metropolitan
Kew,2,u,480000,VB,27-06-2016,5.6,3101,2,2,1,0,,2005,Boroondara,Southern Metropolitan
Kew,4,h,1725000,S,27-06-2016,5.6,3101,4,2,3,709,,,Boroondara,Southern Metropolitan
Kew,3,h,1500000,PI,27-11-2016,5.6,3101,3,1,2,857,130,1941,Boroondara,Southern Metropolitan
Kew,4,h,1750000,S,27-11-2016,5.6,3101,4,3,2,641,230,2010,Boroondara,Southern Metropolitan
Kew,3,u,1100000,S,27-11-2016,5.6,3101,3,1,1,0,115,1935,Boroondara,Southern Metropolitan
Kew,3,h,1290000,S,27-11-2016,5.6,3101,3,1,0,321,,,Boroondara,Southern Metropolitan
Kew,3,h,1440000,S,27-11-2016,5.6,3101,3,1,1,298,130,1900,Boroondara,Southern Metropolitan
Kew,4,h,2560000,PI,27-11-2016,5.6,3101,4,3,4,670,346,1990,Boroondara,Southern Metropolitan
Kew,5,h,2600000,VB,27-11-2016,5.6,3101,5,2,2,674,281,1959,Boroondara,Southern Metropolitan
Kew,4,h,2245000,S,27-11-2016,5.6,3101,4,3,2,627,,,Boroondara,Southern Metropolitan
Kew,5,h,3280000,PI,27-11-2016,5.6,3101,4,5,2,480,147,1979,Boroondara,Southern Metropolitan
Kew,3,t,730000,SP,27-11-2016,5.6,3101,3,2,2,0,,,Boroondara,Southern Metropolitan
Kew,4,h,4005000,PI,28-05-2016,5.6,3101,4,3,3,800,,2009,Boroondara,Southern Metropolitan
Kew,3,h,1211000,S,28-05-2016,5.6,3101,3,1,1,633,,,Boroondara,Southern Metropolitan
Kew,2,u,891000,S,28-05-2016,5.6,3101,2,1,1,121,,,Boroondara,Southern Metropolitan
Kew,3,u,620000,VB,28-05-2016,5.6,3101,3,1,1,0,112,1970,Boroondara,Southern Metropolitan
Kew,4,h,2600000,VB,28-08-2016,5.6,3101,4,3,2,700,700,1992,Boroondara,Southern Metropolitan
Kew,5,h,2800000,PI,28-08-2016,5.6,3101,5,2,3,920,241,1900,Boroondara,Southern Metropolitan
Kew,3,h,1420000,S,28-08-2016,5.6,3101,3,2,2,275,153,1999,Boroondara,Southern Metropolitan
Kew,3,h,1800000,PI,28-08-2016,5.6,3101,4,2,1,336,139,1910,Boroondara,Southern Metropolitan
Kew,3,h,3065000,S,30-07-2016,5.6,3101,3,2,3,773,,,Boroondara,Southern Metropolitan
Kew,1,u,395000,VB,30-07-2016,5.6,3101,1,1,1,0,55,2005,Boroondara,Southern Metropolitan
Kew,4,h,2250000,S,30-07-2016,5.6,3101,4,3,2,741,307,1890,Boroondara,Southern Metropolitan
Kew East,4,h,2490000,S,03-09-2016,7.5,3102,3,2,2,712,14,,Boroondara,Southern Metropolitan
Kew East,2,u,620000,S,03-09-2016,7.5,3102,2,1,1,0,,1970,Boroondara,Southern Metropolitan
Kew East,3,h,1750000,S,04-03-2017,7.5,3102,3,1,3,650,,,Boroondara,Southern Metropolitan
Kew East,5,h,1950000,VB,04-06-2016,7.5,3102,5,2,3,711,253,1940,Boroondara,Southern Metropolitan
Kew East,2,u,605000,S,07-05-2016,7.5,3102,2,1,1,0,83,1960,Boroondara,Southern Metropolitan
Kew East,3,h,1920000,S,10-12-2016,7.5,3102,3,1,2,672,152,1940,Boroondara,Southern Metropolitan
Kew East,4,h,1610000,S,12-11-2016,7.5,3102,4,2,2,763,,,Boroondara,Southern Metropolitan
Kew East,5,h,1850000,PI,12-11-2016,7.5,3102,5,3,4,787,,,Boroondara,Southern Metropolitan
Kew East,3,h,1615000,S,13-08-2016,7.5,3102,3,1,1,702,127,1933,Boroondara,Southern Metropolitan
Kew East,4,h,1830000,PI,15-10-2016,7.5,3102,4,2,3,596,,1930,Boroondara,Southern Metropolitan
Kew East,3,h,1300000,S,15-10-2016,7.5,3102,3,1,2,378,,,Boroondara,Southern Metropolitan
Kew East,3,h,1880000,S,15-10-2016,7.5,3102,3,1,2,836,,,Boroondara,Southern Metropolitan
Kew East,4,h,2081000,S,16-04-2016,7.5,3102,3,4,3,948,311,1960,Boroondara,Southern Metropolitan
Kew East,4,h,1315000,SP,17-09-2016,7.5,3102,4,2,2,458,200,1930,Boroondara,Southern Metropolitan
Kew East,3,h,1750000,S,17-09-2016,7.5,3102,3,2,4,611,160,1930,Boroondara,Southern Metropolitan
Kew East,5,h,3028000,S,18-03-2017,7.5,3102,5,5,4,696,,,Boroondara,Southern Metropolitan
Kew East,5,h,2100000,VB,18-06-2016,7.5,3102,5,3,2,695,360,1950,Boroondara,Southern Metropolitan
Kew East,2,u,1110000,S,19-11-2016,7.5,3102,2,1,1,0,,,Boroondara,Southern Metropolitan
Kew East,4,h,2175000,VB,22-05-2016,7.5,3102,4,2,2,691,,1940,Boroondara,Southern Metropolitan
Kew East,6,h,1300000,VB,22-05-2016,7.5,3102,6,3,2,730,310,1968,Boroondara,Southern Metropolitan
Kew East,3,h,1350000,SA,22-08-2016,7.5,3102,3,2,2,414,,2005,Boroondara,Southern Metropolitan
Kew East,3,t,1963000,S,24-09-2016,7.5,3102,3,2,2,426,,2010,Boroondara,Southern Metropolitan
Kew East,4,h,1315000,SP,24-09-2016,7.5,3102,4,2,2,458,200,1930,Boroondara,Southern Metropolitan
Kew East,3,t,1620000,S,25-02-2017,7.5,3102,3,2,2,248,167,2012,Boroondara,Southern Metropolitan
Kew East,3,h,1770000,S,27-06-2016,7.5,3102,3,1,1,698,,,Boroondara,Southern Metropolitan
Kew East,3,t,1260000,S,27-06-2016,7.5,3102,3,2,2,284,,1990,Boroondara,Southern Metropolitan
Kooyong,2,h,1290000,S,15-10-2016,6.2,3144,2,2,2,0,,,Stonnington,Southern Metropolitan
Maidstone,3,h,670000,S,03-09-2016,9.2,3012,3,1,3,564,,,Maribyrnong,Western Metropolitan
Maidstone,3,t,615000,S,03-09-2016,9.2,3012,3,2,2,165,161,2007,Maribyrnong,Western Metropolitan
Maidstone,3,h,715000,S,03-09-2016,9.2,3012,3,1,1,576,128,1970,Maribyrnong,Western Metropolitan
Maidstone,4,h,826000,S,03-09-2016,9.2,3012,4,2,2,308,185,2012,Maribyrnong,Western Metropolitan
Maidstone,2,u,275000,PI,03-12-2016,9.2,3012,2,1,1,1972,63,1960,Maribyrnong,Western Metropolitan
Maidstone,2,h,711000,S,03-12-2016,9.2,3012,2,1,0,163,69,1920,Maribyrnong,Western Metropolitan
Maidstone,3,t,640000,SP,03-12-2016,9.2,3012,3,2,2,214,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,1200000,SP,04-02-2016,9.2,3012,3,1,1,589,,,Maribyrnong,Western Metropolitan
Maidstone,2,h,927000,S,04-02-2016,9.2,3012,2,1,4,524,139,,Maribyrnong,Western Metropolitan
Maidstone,3,t,695000,SP,04-03-2017,9.2,3012,3,2,1,156,124,2012,Maribyrnong,Western Metropolitan
Maidstone,3,h,880000,SP,04-03-2017,9.2,3012,3,1,1,586,,,Maribyrnong,Western Metropolitan
Maidstone,2,u,485000,S,04-06-2016,9.2,3012,2,1,1,152,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,490000,SP,04-06-2016,9.2,3012,3,1,2,306,91,1960,Maribyrnong,Western Metropolitan
Maidstone,3,h,725000,SP,07-11-2016,9.2,3012,3,1,2,305,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,676500,S,08-10-2016,9.2,3012,3,2,1,250,,,Maribyrnong,Western Metropolitan
Maidstone,2,h,502000,SP,08-10-2016,9.2,3012,2,1,1,144,79,2005,Maribyrnong,Western Metropolitan
Maidstone,3,h,721000,S,08-10-2016,9.2,3012,2,2,1,239,121,1955,Maribyrnong,Western Metropolitan
Maidstone,4,h,1048000,S,10-09-2016,9.2,3012,3,2,1,647,,1920,Maribyrnong,Western Metropolitan
Maidstone,3,u,520000,PI,10-12-2016,9.2,3012,3,2,2,184,184,,Maribyrnong,Western Metropolitan
Maidstone,2,h,1000000,SP,10-12-2016,9.2,3012,2,1,2,700,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,580000,PI,10-12-2016,9.2,3012,3,1,2,278,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,840000,S,10-12-2016,9.2,3012,3,1,1,584,81,1900,Maribyrnong,Western Metropolitan
Maidstone,2,u,335000,SP,11-02-2017,9.2,3012,2,1,1,0,70,2009,Maribyrnong,Western Metropolitan
Maidstone,3,h,893000,S,12-11-2016,9.2,3012,3,1,3,528,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,832000,SP,12-11-2016,9.2,3012,3,1,2,300,125,1950,Maribyrnong,Western Metropolitan
Maidstone,2,h,646000,SP,13-08-2016,9.2,3012,2,1,2,270,95,1900,Maribyrnong,Western Metropolitan
Maidstone,3,h,673000,SP,14-05-2016,9.2,3012,3,1,2,285,107,1910,Maribyrnong,Western Metropolitan
Maidstone,3,t,728000,S,15-10-2016,9.2,3012,3,2,2,218,,,Maribyrnong,Western Metropolitan
Maidstone,2,t,600000,S,15-10-2016,9.2,3012,2,1,2,127,112,,Maribyrnong,Western Metropolitan
Maidstone,3,h,695000,S,15-10-2016,9.2,3012,3,1,2,214,146,2007,Maribyrnong,Western Metropolitan
Maidstone,3,h,935000,S,15-10-2016,9.2,3012,3,1,2,485,,,Maribyrnong,Western Metropolitan
Maidstone,2,u,349000,PI,16-04-2016,9.2,3012,2,1,1,0,69,2011,Maribyrnong,Western Metropolitan
Maidstone,3,t,555000,PI,17-09-2016,9.2,3012,3,1,2,210,121,2012,Maribyrnong,Western Metropolitan
Maidstone,3,h,815000,S,17-09-2016,9.2,3012,3,1,2,0,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,915000,S,17-09-2016,9.2,3012,3,1,3,667,,,Maribyrnong,Western Metropolitan
Maidstone,2,u,352500,S,18-03-2017,9.2,3012,2,1,1,15100,66,2012,Maribyrnong,Western Metropolitan
Maidstone,2,h,600000,S,18-06-2016,9.2,3012,2,1,1,194,,,Maribyrnong,Western Metropolitan
Maidstone,4,h,690000,PI,18-06-2016,9.2,3012,3,2,1,270,,,Maribyrnong,Western Metropolitan
Maidstone,5,h,1350000,S,19-11-2016,9.2,3012,5,3,2,527,358,2009,Maribyrnong,Western Metropolitan
Maidstone,3,h,930000,SP,19-11-2016,9.2,3012,3,1,2,492,,,Maribyrnong,Western Metropolitan
Maidstone,2,t,510000,SP,22-08-2016,9.2,3012,2,1,2,118,91,2014,Maribyrnong,Western Metropolitan
Maidstone,3,h,725500,SP,22-08-2016,9.2,3012,3,2,2,214,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,746000,S,22-08-2016,9.2,3012,3,1,1,314,,1950,Maribyrnong,Western Metropolitan
Maidstone,3,h,750000,VB,23-04-2016,9.2,3012,2,2,1,782,,,Maribyrnong,Western Metropolitan
Maidstone,2,u,360000,PI,23-04-2016,9.2,3012,3,2,1,0,90,,Maribyrnong,Western Metropolitan
Maidstone,4,h,765000,SP,24-09-2016,9.2,3012,4,1,2,672,,1955,Maribyrnong,Western Metropolitan
Maidstone,4,h,1060000,S,24-09-2016,9.2,3012,4,2,2,660,,,Maribyrnong,Western Metropolitan
Maidstone,3,h,740000,S,25-02-2017,9.2,3012,3,1,2,333,,1950,Maribyrnong,Western Metropolitan
Maidstone,2,h,770000,S,25-02-2017,9.2,3012,2,1,1,329,,1955,Maribyrnong,Western Metropolitan
Maidstone,3,h,490000,SP,26-07-2016,9.2,3012,3,1,2,269,80,1960,Maribyrnong,Western Metropolitan
Maidstone,3,t,657000,S,26-07-2016,9.2,3012,3,2,2,159,,,Maribyrnong,Western Metropolitan
Maidstone,2,h,830000,S,27-11-2016,9.2,3012,2,1,2,318,,,Maribyrnong,Western Metropolitan
Maidstone,4,h,675000,S,28-05-2016,9.2,3012,4,1,1,595,80,1950,Maribyrnong,Western Metropolitan
Maidstone,3,h,865000,SP,28-08-2016,9.2,3012,3,1,3,381,121,1940,Maribyrnong,Western Metropolitan
Maidstone,2,t,600000,S,28-08-2016,9.2,3012,2,2,1,145,112,2012,Maribyrnong,Western Metropolitan
Maidstone,4,h,773000,S,30-07-2016,9.2,3012,4,1,2,333,137,1970,Maribyrnong,Western Metropolitan
Maidstone,3,h,905000,S,30-07-2016,9.2,3012,3,1,1,686,,,Maribyrnong,Western Metropolitan
Malvern,2,u,570500,S,04-03-2017,7.4,3144,2,1,2,0,,,Stonnington,Southern Metropolitan
Malvern,2,u,1350000,VB,04-03-2017,7.4,3144,2,2,2,0,,,Stonnington,Southern Metropolitan
Malvern,3,h,2050000,S,04-06-2016,7.4,3144,2,2,1,231,180,1890,Stonnington,Southern Metropolitan
Malvern,4,h,2300000,S,04-06-2016,7.4,3144,4,2,2,599,,1977,Stonnington,Southern Metropolitan
Malvern,4,h,3460000,S,04-06-2016,7.4,3144,4,2,2,502,309,2016,Stonnington,Southern Metropolitan
Malvern,4,h,2400000,VB,06-08-2016,7.4,3144,4,2,2,586,195,1890,Stonnington,Southern Metropolitan
Malvern,2,u,569000,S,07-05-2016,7.4,3144,2,1,2,0,,1970,Stonnington,Southern Metropolitan
Malvern,3,h,2025000,VB,07-05-2016,7.4,3144,3,2,2,396,105,1910,Stonnington,Southern Metropolitan
Malvern,3,h,1950000,S,07-05-2016,7.4,3144,2,1,1,325,,,Stonnington,Southern Metropolitan
Malvern,3,h,1895000,S,07-11-2016,7.4,3144,3,2,0,258,,,Stonnington,Southern Metropolitan
Malvern,2,u,635000,S,08-10-2016,7.4,3144,2,1,1,0,,1970,Stonnington,Southern Metropolitan
Malvern,2,u,611000,SP,08-10-2016,7.4,3144,2,1,1,0,68,2008,Stonnington,Southern Metropolitan
Malvern,2,h,1611000,S,12-11-2016,7.4,3144,2,1,2,277,,,Stonnington,Southern Metropolitan
Malvern,4,h,3800000,S,13-08-2016,7.4,3144,4,3,2,587,392,2016,Stonnington,Southern Metropolitan
Malvern,3,t,1390000,PI,14-05-2016,7.4,3144,3,2,1,227,181,1995,Stonnington,Southern Metropolitan
Malvern,2,h,780000,VB,14-05-2016,7.4,3144,2,0,0,0,,,Stonnington,Southern Metropolitan
Malvern,4,h,4700000,S,14-05-2016,7.4,3144,4,3,2,879,,,Stonnington,Southern Metropolitan
Malvern,3,h,2415000,S,15-10-2016,7.4,3144,3,1,3,696,128,1910,Stonnington,Southern Metropolitan
Malvern,2,u,566000,SP,15-10-2016,7.4,3144,2,1,1,0,80,1970,Stonnington,Southern Metropolitan
Malvern,3,h,1437000,S,16-04-2016,7.4,3144,2,1,1,313,132,1910,Stonnington,Southern Metropolitan
Malvern,2,t,500000,S,16-07-2016,7.4,3144,2,1,1,0,54,1970,Stonnington,Southern Metropolitan
Malvern,2,u,1155000,S,17-09-2016,7.4,3144,2,2,2,0,,2002,Stonnington,Southern Metropolitan
Malvern,3,h,3010000,S,18-03-2017,7.4,3144,3,3,4,283,,,Stonnington,Southern Metropolitan
Malvern,2,u,650000,VB,18-06-2016,7.4,3144,2,2,1,0,,,Stonnington,Southern Metropolitan
Malvern,5,h,3400000,SP,18-06-2016,7.4,3144,4,3,4,807,339,1920,Stonnington,Southern Metropolitan
Malvern,3,h,2355000,S,18-06-2016,7.4,3144,3,2,4,471,235,1985,Stonnington,Southern Metropolitan
Malvern,5,h,4240000,S,19-11-2016,7.4,3144,5,3,3,580,320,1890,Stonnington,Southern Metropolitan
Malvern,3,u,927000,S,22-05-2016,7.4,3144,3,1,1,0,,,Stonnington,Southern Metropolitan
Malvern,2,h,1326000,S,22-08-2016,7.4,3144,2,1,0,254,100,1900,Stonnington,Southern Metropolitan
Malvern,4,h,4525000,PI,22-08-2016,7.4,3144,4,4,2,716,159,1925,Stonnington,Southern Metropolitan
Malvern,2,u,660000,S,24-09-2016,7.4,3144,2,1,1,0,,,Stonnington,Southern Metropolitan
Malvern,4,h,1617000,S,24-09-2016,7.4,3144,2,1,0,337,,,Stonnington,Southern Metropolitan
Malvern,4,h,1965000,SP,25-02-2017,7.4,3144,4,2,1,300,185,1890,Stonnington,Southern Metropolitan
Malvern,3,h,2325000,PI,25-02-2017,7.4,3144,3,2,2,347,,,Stonnington,Southern Metropolitan
Malvern,4,h,3470000,S,25-02-2017,7.4,3144,4,3,2,585,248,1915,Stonnington,Southern Metropolitan
Malvern,2,u,740000,S,25-02-2017,7.4,3144,2,1,1,0,91,1967,Stonnington,Southern Metropolitan
Malvern,5,h,2325000,S,25-02-2017,7.4,3144,5,3,2,501,233,2006,Stonnington,Southern Metropolitan
Malvern,3,h,1970000,S,27-06-2016,7.4,3144,3,2,1,246,106,1910,Stonnington,Southern Metropolitan
Malvern,1,u,405000,S,27-06-2016,7.4,3144,1,1,1,0,,,Stonnington,Southern Metropolitan
Malvern,2,h,1475000,S,27-11-2016,7.4,3144,2,1,1,232,95,2001,Stonnington,Southern Metropolitan
Malvern,2,u,640000,PI,27-11-2016,7.4,3144,2,2,1,0,,,Stonnington,Southern Metropolitan
Malvern,2,u,700000,VB,27-11-2016,7.4,3144,2,1,2,0,,1998,Stonnington,Southern Metropolitan
Malvern,3,u,1000000,VB,28-05-2016,7.4,3144,3,2,1,176,,,Stonnington,Southern Metropolitan
Malvern,2,u,584000,S,28-08-2016,7.4,3144,2,1,1,0,74,1971,Stonnington,Southern Metropolitan
Malvern,1,u,420000,SP,28-08-2016,7.4,3144,1,1,3,0,,,Stonnington,Southern Metropolitan
Malvern,3,h,2300000,S,30-07-2016,7.4,3144,3,2,2,313,,1920,Stonnington,Southern Metropolitan
Malvern East,3,h,1490000,S,03-09-2016,11.2,3145,3,1,1,322,137,1910,Stonnington,Southern Metropolitan
Malvern East,3,h,1210000,S,03-09-2016,11.2,3145,3,2,1,337,146,1993,Stonnington,Southern Metropolitan
Malvern East,4,h,1300000,S,03-09-2016,11.2,3145,3,2,2,644,,,Stonnington,Southern Metropolitan
